batch_id,production_date,product_sku,raw_material_used_mt,finished_goods_mt,plant_location,shift,operator_id,temperature_celsius,processing_time_hours
PR20220117106,2022-01-17,HF-FF-WEDGES-2.5KG,6.45,5.62,Ahmedabad Plant 1,Evening,OP143,-18.3,2.6
PR20220117201,2022-01-17,HF-ALOO-TIKKI-1KG,5.25,4.36,Rajkot Plant,Night,OP143,-19.0,4.4
PR20220117169,2022-01-17,HF-PATTY-CUTLET-1KG,3.08,2.5,Rajkot Plant,Morning,OP233,-19.3,3.7
PR20220117686,2022-01-17,HF-POTATO-SMILES-500G,6.08,4.92,Rajkot Plant,Morning,OP193,-18.7,3.2
PR20220117679,2022-01-17,HF-FF-CRINKLE-2.5KG,4.47,3.37,Ahmedabad Plant 2,Morning,OP128,-19.3,5.4
PR20220117615,2022-01-17,HF-HASH-BROWN-1KG,4.13,3.12,Ahmedabad Plant 1,Night,OP195,-20.0,3.1
PR20220117440,2022-01-17,HF-POTATO-CHEESE-BALLS-500G,2.76,2.2,Rajkot Plant,Morning,OP250,-19.5,3.2
PR20220117420,2022-01-17,HF-ALOO-TIKKI-1KG,5.45,4.38,Rajkot Plant,Evening,OP220,-18.2,3.3
PR20220117271,2022-01-17,HF-FF-CRINKLE-2.5KG,6.35,5.27,Ahmedabad Plant 2,Night,OP232,-18.2,2.7
PR20220118825,2022-01-18,HF-FF-SHOESTRING-2.5KG,5.84,5.0,Ahmedabad Plant 2,Morning,OP222,-18.7,4.4
PR20220118647,2022-01-18,HF-ALOO-TIKKI-1KG,3.02,2.39,Ahmedabad Plant 1,Morning,OP240,-18.0,5.1
PR20220118484,2022-01-18,HF-ALOO-TIKKI-1KG,4.41,3.78,Ahmedabad Plant 1,Night,OP248,-19.4,5.3
PR20220118591,2022-01-18,HF-FF-WEDGES-2.5KG,3.71,2.87,Rajkot Plant,Evening,OP184,-19.9,4.9
PR20220118418,2022-01-18,HF-FF-SHOESTRING-2.5KG,7.0,5.26,Rajkot Plant,Morning,OP231,-18.7,5.0
PR20220118241,2022-01-18,HF-FF-WEDGES-2.5KG,2.47,2.03,Rajkot Plant,Evening,OP141,-18.9,2.1
PR20220118101,2022-01-18,HF-FF-SHOESTRING-2.5KG,3.42,2.69,Ahmedabad Plant 1,Night,OP154,-18.2,4.5
PR20220118729,2022-01-18,HF-PATTY-BURGER-1KG,3.45,2.71,Rajkot Plant,Morning,OP158,-19.8,3.9
PR20220119778,2022-01-19,HF-FF-WEDGES-2.5KG,4.35,3.67,Ahmedabad Plant 1,Evening,OP122,-19.8,2.1
PR20220119384,2022-01-19,HF-PATTY-BURGER-1KG,4.69,3.89,Ahmedabad Plant 2,Evening,OP154,-18.6,5.1
PR20220119848,2022-01-19,HF-FF-WEDGES-2.5KG,7.83,6.83,Rajkot Plant,Night,OP128,-18.5,2.9
PR20220119167,2022-01-19,HF-HASH-BROWN-1KG,7.74,6.27,Ahmedabad Plant 2,Night,OP150,-18.4,4.8
PR20220119817,2022-01-19,HF-FF-SHOESTRING-2.5KG,3.71,2.91,Rajkot Plant,Morning,OP103,-19.8,2.6
PR20220119230,2022-01-19,HF-FF-SHOESTRING-2.5KG,2.39,1.88,Rajkot Plant,Morning,OP112,-19.2,2.5
PR20220119383,2022-01-19,HF-FF-WEDGES-2.5KG,4.83,4.02,Ahmedabad Plant 1,Morning,OP133,-19.7,2.9
PR20220119834,2022-01-19,HF-POTATO-SMILES-500G,6.9,5.39,Ahmedabad Plant 2,Evening,OP132,-19.4,3.7
PR20220119812,2022-01-19,HF-FF-CRINKLE-2.5KG,2.69,2.27,Ahmedabad Plant 1,Evening,OP149,-18.4,2.7
PR20220119142,2022-01-19,HF-FF-WEDGES-2.5KG,4.15,3.46,Rajkot Plant,Morning,OP206,-18.5,2.7
PR20220120148,2022-01-20,HF-HASH-BROWN-1KG,2.06,1.67,Ahmedabad Plant 2,Evening,OP150,-18.9,2.9
PR20220120102,2022-01-20,HF-FF-SHOESTRING-2.5KG,2.32,1.87,Ahmedabad Plant 2,Night,OP159,-19.6,4.9
PR20220120948,2022-01-20,HF-POTATO-SMILES-500G,7.16,5.38,Ahmedabad Plant 2,Evening,OP191,-19.9,3.4
PR20220120507,2022-01-20,HF-ALOO-TIKKI-1KG,7.94,6.22,Ahmedabad Plant 1,Night,OP237,-18.9,3.4
PR20220120329,2022-01-20,HF-FF-WEDGES-2.5KG,4.13,3.55,Ahmedabad Plant 1,Night,OP105,-19.5,6.0
PR20220120767,2022-01-20,HF-FF-WEDGES-2.5KG,5.68,4.6,Rajkot Plant,Morning,OP206,-18.2,6.0
PR20220120799,2022-01-20,HF-FF-CRINKLE-2.5KG,5.31,4.47,Ahmedabad Plant 2,Evening,OP196,-18.8,4.2
PR20220120985,2022-01-20,HF-ALOO-TIKKI-1KG,7.66,5.91,Ahmedabad Plant 1,Morning,OP249,-18.6,2.6
PR20220120867,2022-01-20,HF-POTATO-CHEESE-BALLS-500G,6.75,5.12,Ahmedabad Plant 1,Morning,OP107,-18.2,3.2
PR20220120369,2022-01-20,HF-PATTY-ALOO-1KG,5.09,4.09,Rajkot Plant,Night,OP170,-18.1,5.8
PR20220120168,2022-01-20,HF-ALOO-TIKKI-1KG,7.72,6.07,Ahmedabad Plant 2,Evening,OP141,-19.5,4.3
PR20220120254,2022-01-20,HF-ALOO-TIKKI-1KG,3.42,2.68,Ahmedabad Plant 1,Morning,OP130,-19.0,3.7
PR20220120529,2022-01-20,HF-POTATO-SMILES-500G,3.75,3.21,Ahmedabad Plant 1,Night,OP114,-19.0,4.6
PR20220121515,2022-01-21,HF-POTATO-CHEESE-BALLS-500G,3.14,2.57,Ahmedabad Plant 2,Evening,OP200,-18.6,4.1
PR20220121571,2022-01-21,HF-FF-SHOESTRING-2.5KG,6.68,5.68,Ahmedabad Plant 2,Morning,OP200,-18.7,4.8
PR20220121256,2022-01-21,HF-FF-CRINKLE-2.5KG,7.65,6.36,Rajkot Plant,Night,OP200,-18.3,4.7
PR20220121470,2022-01-21,HF-PATTY-CUTLET-1KG,2.63,2.27,Ahmedabad Plant 1,Evening,OP248,-19.0,3.5
PR20220121393,2022-01-21,HF-PATTY-BURGER-1KG,2.34,1.87,Ahmedabad Plant 2,Night,OP109,-19.8,2.1
PR20220121551,2022-01-21,HF-HASH-BROWN-1KG,4.85,4.22,Ahmedabad Plant 2,Morning,OP178,-18.8,3.7
PR20220121719,2022-01-21,HF-PATTY-ALOO-1KG,5.47,4.43,Rajkot Plant,Morning,OP245,-18.3,2.1
PR20220121526,2022-01-21,HF-PATTY-CUTLET-1KG,5.66,4.92,Ahmedabad Plant 1,Evening,OP196,-18.2,2.8
PR20220121271,2022-01-21,HF-POTATO-SMILES-500G,4.22,3.61,Ahmedabad Plant 1,Morning,OP143,-18.5,5.5
PR20220121494,2022-01-21,HF-FF-WEDGES-2.5KG,2.33,2.03,Ahmedabad Plant 2,Morning,OP122,-19.1,4.6
PR20220121402,2022-01-21,HF-FF-WEDGES-2.5KG,4.21,3.59,Ahmedabad Plant 2,Morning,OP205,-18.3,2.2
PR20220121781,2022-01-21,HF-FF-WEDGES-2.5KG,4.37,3.76,Rajkot Plant,Evening,OP242,-19.5,4.1
PR20220121812,2022-01-21,HF-PATTY-CUTLET-1KG,5.43,4.16,Ahmedabad Plant 2,Night,OP138,-19.7,5.1
PR20220122795,2022-01-22,HF-POTATO-CHEESE-BALLS-500G,5.94,4.81,Rajkot Plant,Night,OP110,-19.9,5.5
PR20220122646,2022-01-22,HF-POTATO-SMILES-500G,5.87,4.69,Rajkot Plant,Night,OP125,-19.2,4.3
PR20220122857,2022-01-22,HF-ALOO-TIKKI-1KG,4.37,3.45,Ahmedabad Plant 2,Morning,OP161,-18.8,4.3
PR20220122841,2022-01-22,HF-PATTY-BURGER-1KG,4.57,3.58,Rajkot Plant,Morning,OP246,-19.5,4.1
PR20220122799,2022-01-22,HF-HASH-BROWN-1KG,2.41,1.92,Ahmedabad Plant 2,Morning,OP151,-19.8,5.0
PR20220122673,2022-01-22,HF-PATTY-CUTLET-1KG,3.94,3.44,Ahmedabad Plant 1,Morning,OP172,-18.2,5.8
PR20220122571,2022-01-22,HF-FF-WEDGES-2.5KG,3.47,2.61,Ahmedabad Plant 2,Night,OP114,-18.9,3.4
PR20220122473,2022-01-22,HF-POTATO-CHEESE-BALLS-500G,5.23,4.46,Ahmedabad Plant 1,Morning,OP162,-19.7,3.6
PR20220122366,2022-01-22,HF-PATTY-ALOO-1KG,4.58,3.52,Ahmedabad Plant 1,Night,OP161,-18.1,4.6
PR20220123180,2022-01-23,HF-PATTY-CUTLET-1KG,2.39,2.02,Rajkot Plant,Night,OP227,-19.1,2.8
PR20220123515,2022-01-23,HF-FF-SHOESTRING-2.5KG,5.24,4.05,Ahmedabad Plant 2,Night,OP168,-18.9,5.2
PR20220123478,2022-01-23,HF-POTATO-SMILES-500G,4.77,3.67,Rajkot Plant,Evening,OP244,-19.4,2.7
PR20220123791,2022-01-23,HF-PATTY-BURGER-1KG,6.43,5.22,Ahmedabad Plant 2,Evening,OP216,-18.9,5.4
PR20220123511,2022-01-23,HF-ALOO-TIKKI-1KG,6.25,4.71,Rajkot Plant,Night,OP168,-18.6,5.5
PR20220123839,2022-01-23,HF-PATTY-CUTLET-1KG,2.11,1.73,Ahmedabad Plant 1,Evening,OP161,-19.5,4.5
PR20220123547,2022-01-23,HF-PATTY-CUTLET-1KG,6.56,5.54,Rajkot Plant,Evening,OP169,-19.4,5.3
PR20220123502,2022-01-23,HF-HASH-BROWN-1KG,5.87,4.71,Rajkot Plant,Night,OP228,-18.9,4.9
PR20220123491,2022-01-23,HF-FF-CRINKLE-2.5KG,7.26,5.7,Ahmedabad Plant 2,Morning,OP171,-18.7,5.7
PR20220124180,2022-01-24,HF-FF-WEDGES-2.5KG,5.47,4.23,Ahmedabad Plant 2,Evening,OP194,-19.3,6.0
PR20220124122,2022-01-24,HF-POTATO-CHEESE-BALLS-500G,6.94,5.88,Rajkot Plant,Morning,OP246,-18.4,5.5
PR20220124440,2022-01-24,HF-ALOO-TIKKI-1KG,5.15,4.46,Ahmedabad Plant 2,Night,OP122,-18.7,2.2
PR20220124934,2022-01-24,HF-PATTY-CUTLET-1KG,4.86,3.82,Ahmedabad Plant 1,Evening,OP136,-19.4,5.8
PR20220124430,2022-01-24,HF-PATTY-CUTLET-1KG,6.15,5.32,Rajkot Plant,Evening,OP201,-18.9,5.1
PR20220124409,2022-01-24,HF-POTATO-SMILES-500G,7.06,5.95,Ahmedabad Plant 1,Morning,OP161,-19.0,4.5
PR20220124113,2022-01-24,HF-POTATO-SMILES-500G,6.2,4.85,Ahmedabad Plant 2,Morning,OP161,-19.6,5.8
PR20220124476,2022-01-24,HF-ALOO-TIKKI-1KG,4.79,4.03,Ahmedabad Plant 1,Evening,OP146,-19.5,4.6
PR20220124494,2022-01-24,HF-FF-CRINKLE-2.5KG,5.28,4.57,Ahmedabad Plant 2,Morning,OP167,-18.9,2.2
PR20220124766,2022-01-24,HF-POTATO-CHEESE-BALLS-500G,7.07,5.92,Rajkot Plant,Morning,OP163,-19.7,2.6
PR20220125525,2022-01-25,HF-FF-CRINKLE-2.5KG,2.18,1.9,Ahmedabad Plant 2,Evening,OP179,-18.3,5.2
PR20220125318,2022-01-25,HF-FF-SHOESTRING-2.5KG,6.94,5.84,Ahmedabad Plant 2,Night,OP205,-18.3,4.7
PR20220125325,2022-01-25,HF-POTATO-SMILES-500G,7.33,5.9,Ahmedabad Plant 1,Morning,OP104,-18.8,3.8
PR20220125130,2022-01-25,HF-POTATO-CHEESE-BALLS-500G,2.49,2.16,Rajkot Plant,Night,OP131,-19.7,6.0
PR20220125607,2022-01-25,HF-POTATO-CHEESE-BALLS-500G,5.51,4.67,Ahmedabad Plant 2,Morning,OP136,-18.4,4.7
PR20220125223,2022-01-25,HF-FF-CRINKLE-2.5KG,5.9,5.12,Ahmedabad Plant 2,Night,OP240,-19.7,5.8
PR20220125557,2022-01-25,HF-FF-CRINKLE-2.5KG,7.21,6.22,Rajkot Plant,Evening,OP181,-18.1,5.4
PR20220125260,2022-01-25,HF-PATTY-ALOO-1KG,5.64,4.51,Ahmedabad Plant 2,Night,OP171,-18.1,4.7
PR20220125856,2022-01-25,HF-FF-WEDGES-2.5KG,3.97,3.22,Ahmedabad Plant 2,Night,OP217,-19.4,5.6
PR20220125365,2022-01-25,HF-PATTY-BURGER-1KG,6.95,5.62,Rajkot Plant,Night,OP227,-18.8,3.0
PR20220126215,2022-01-26,HF-POTATO-SMILES-500G,4.23,3.23,Ahmedabad Plant 1,Night,OP141,-19.9,4.3
PR20220126990,2022-01-26,HF-FF-SHOESTRING-2.5KG,2.77,2.2,Rajkot Plant,Night,OP205,-19.1,4.1
PR20220126915,2022-01-26,HF-PATTY-CUTLET-1KG,2.21,1.93,Rajkot Plant,Morning,OP156,-18.6,2.1
PR20220126555,2022-01-26,HF-POTATO-SMILES-500G,2.46,2.03,Ahmedabad Plant 2,Morning,OP247,-18.3,2.2
PR20220126540,2022-01-26,HF-HASH-BROWN-1KG,4.28,3.56,Rajkot Plant,Evening,OP204,-18.2,3.3
PR20220126292,2022-01-26,HF-PATTY-ALOO-1KG,4.51,3.48,Ahmedabad Plant 2,Morning,OP128,-19.0,2.3
PR20220126385,2022-01-26,HF-FF-SHOESTRING-2.5KG,2.28,1.86,Rajkot Plant,Morning,OP191,-18.5,2.4
PR20220126934,2022-01-26,HF-FF-WEDGES-2.5KG,4.54,3.95,Ahmedabad Plant 2,Night,OP116,-19.4,5.3
PR20220127476,2022-01-27,HF-PATTY-CUTLET-1KG,7.23,6.34,Rajkot Plant,Night,OP111,-19.5,4.4
PR20220127137,2022-01-27,HF-FF-SHOESTRING-2.5KG,4.19,3.24,Ahmedabad Plant 1,Evening,OP145,-19.4,6.0
PR20220127846,2022-01-27,HF-FF-WEDGES-2.5KG,4.8,4.05,Ahmedabad Plant 1,Evening,OP147,-19.0,3.7
PR20220127427,2022-01-27,HF-POTATO-SMILES-500G,4.46,3.64,Rajkot Plant,Morning,OP130,-18.7,5.0
PR20220127535,2022-01-27,HF-FF-SHOESTRING-2.5KG,7.25,6.27,Rajkot Plant,Evening,OP158,-18.5,5.6
PR20220127687,2022-01-27,HF-FF-CRINKLE-2.5KG,4.05,3.2,Ahmedabad Plant 1,Evening,OP235,-19.5,3.2
PR20220127925,2022-01-27,HF-FF-CRINKLE-2.5KG,2.32,1.85,Ahmedabad Plant 2,Morning,OP108,-19.4,3.3
PR20220127303,2022-01-27,HF-FF-CRINKLE-2.5KG,5.78,4.83,Ahmedabad Plant 1,Evening,OP188,-19.5,5.6
PR20220128826,2022-01-28,HF-FF-WEDGES-2.5KG,4.6,3.55,Rajkot Plant,Evening,OP145,-18.6,3.7
PR20220128838,2022-01-28,HF-FF-SHOESTRING-2.5KG,6.28,4.72,Rajkot Plant,Night,OP147,-18.6,5.1
PR20220128689,2022-01-28,HF-POTATO-SMILES-500G,6.03,5.1,Ahmedabad Plant 1,Evening,OP132,-19.6,5.1
PR20220128836,2022-01-28,HF-PATTY-CUTLET-1KG,6.09,4.92,Rajkot Plant,Evening,OP154,-20.0,4.3
PR20220128340,2022-01-28,HF-FF-WEDGES-2.5KG,3.22,2.54,Ahmedabad Plant 1,Morning,OP213,-19.4,5.7
PR20220128332,2022-01-28,HF-ALOO-TIKKI-1KG,3.07,2.34,Ahmedabad Plant 1,Night,OP144,-19.8,5.7
PR20220128101,2022-01-28,HF-PATTY-BURGER-1KG,3.66,2.92,Ahmedabad Plant 2,Evening,OP156,-19.3,3.3
PR20220128900,2022-01-28,HF-PATTY-CUTLET-1KG,7.26,5.55,Ahmedabad Plant 1,Morning,OP158,-18.1,2.8
PR20220128533,2022-01-28,HF-HASH-BROWN-1KG,3.72,2.84,Ahmedabad Plant 1,Night,OP189,-18.1,5.0
PR20220128135,2022-01-28,HF-POTATO-SMILES-500G,2.99,2.6,Ahmedabad Plant 2,Morning,OP112,-18.7,4.7
PR20220128664,2022-01-28,HF-POTATO-SMILES-500G,3.35,2.62,Ahmedabad Plant 1,Night,OP147,-19.1,4.2
PR20220128498,2022-01-28,HF-ALOO-TIKKI-1KG,6.61,5.61,Ahmedabad Plant 2,Morning,OP229,-19.3,3.8
PR20220128926,2022-01-28,HF-FF-WEDGES-2.5KG,7.34,6.1,Ahmedabad Plant 1,Evening,OP109,-20.0,5.3
PR20220129114,2022-01-29,HF-POTATO-SMILES-500G,2.27,1.8,Ahmedabad Plant 1,Morning,OP201,-19.1,4.9
PR20220129202,2022-01-29,HF-PATTY-CUTLET-1KG,5.3,4.52,Rajkot Plant,Night,OP156,-18.6,2.7
PR20220129671,2022-01-29,HF-POTATO-CHEESE-BALLS-500G,2.32,1.91,Rajkot Plant,Morning,OP122,-19.4,3.3
PR20220129979,2022-01-29,HF-POTATO-SMILES-500G,5.68,4.3,Rajkot Plant,Night,OP211,-18.2,4.8
PR20220129824,2022-01-29,HF-PATTY-BURGER-1KG,4.21,3.52,Rajkot Plant,Evening,OP203,-19.7,5.4
PR20220129589,2022-01-29,HF-PATTY-ALOO-1KG,3.03,2.46,Ahmedabad Plant 2,Evening,OP167,-19.5,5.1
PR20220129234,2022-01-29,HF-FF-WEDGES-2.5KG,6.71,5.23,Ahmedabad Plant 1,Morning,OP139,-18.4,4.4
PR20220129245,2022-01-29,HF-FF-WEDGES-2.5KG,6.45,5.11,Rajkot Plant,Night,OP104,-18.2,4.9
PR20220129749,2022-01-29,HF-FF-CRINKLE-2.5KG,3.8,2.93,Rajkot Plant,Evening,OP164,-18.3,3.3
PR20220130454,2022-01-30,HF-POTATO-CHEESE-BALLS-500G,5.56,4.43,Rajkot Plant,Night,OP244,-18.0,2.4
PR20220130257,2022-01-30,HF-FF-WEDGES-2.5KG,3.74,3.13,Ahmedabad Plant 1,Night,OP190,-18.2,4.2
PR20220130514,2022-01-30,HF-FF-SHOESTRING-2.5KG,2.72,2.11,Ahmedabad Plant 2,Morning,OP186,-18.3,2.3
PR20220130316,2022-01-30,HF-PATTY-CUTLET-1KG,6.03,4.89,Rajkot Plant,Morning,OP199,-19.7,2.4
PR20220130348,2022-01-30,HF-POTATO-SMILES-500G,2.87,2.27,Ahmedabad Plant 1,Morning,OP129,-19.5,3.2
PR20220130644,2022-01-30,HF-FF-SHOESTRING-2.5KG,4.45,3.51,Ahmedabad Plant 2,Evening,OP225,-18.2,5.8
PR20220130382,2022-01-30,HF-FF-CRINKLE-2.5KG,5.29,4.51,Ahmedabad Plant 1,Morning,OP224,-19.3,4.1
PR20220130785,2022-01-30,HF-PATTY-CUTLET-1KG,2.54,2.12,Ahmedabad Plant 1,Night,OP178,-18.3,3.7
PR20220130890,2022-01-30,HF-FF-CRINKLE-2.5KG,5.77,4.91,Rajkot Plant,Night,OP182,-19.4,4.7
PR20220130252,2022-01-30,HF-FF-SHOESTRING-2.5KG,2.89,2.3,Rajkot Plant,Morning,OP156,-18.1,4.9
PR20220131278,2022-01-31,HF-HASH-BROWN-1KG,7.72,6.06,Rajkot Plant,Morning,OP230,-18.2,3.9
PR20220131903,2022-01-31,HF-PATTY-BURGER-1KG,7.14,5.87,Rajkot Plant,Evening,OP158,-18.1,5.9
PR20220131684,2022-01-31,HF-POTATO-SMILES-500G,6.97,5.35,Rajkot Plant,Evening,OP198,-19.8,3.8
PR20220131164,2022-01-31,HF-PATTY-CUTLET-1KG,4.23,3.43,Rajkot Plant,Evening,OP221,-19.7,4.6
PR20220131146,2022-01-31,HF-PATTY-CUTLET-1KG,2.36,2.06,Ahmedabad Plant 2,Evening,OP245,-18.3,5.0
PR20220131174,2022-01-31,HF-FF-WEDGES-2.5KG,5.82,4.51,Rajkot Plant,Night,OP117,-18.3,5.5
PR20220131477,2022-01-31,HF-FF-CRINKLE-2.5KG,4.52,3.77,Ahmedabad Plant 2,Night,OP168,-19.0,4.9
PR20220131173,2022-01-31,HF-FF-CRINKLE-2.5KG,4.88,3.84,Rajkot Plant,Night,OP187,-18.7,5.4
PR20220131437,2022-01-31,HF-HASH-BROWN-1KG,4.81,3.74,Ahmedabad Plant 2,Morning,OP245,-19.9,5.2
PR20220131786,2022-01-31,HF-FF-CRINKLE-2.5KG,2.33,2.05,Rajkot Plant,Night,OP196,-19.4,2.6
PR20220131706,2022-01-31,HF-PATTY-ALOO-1KG,3.42,2.87,Rajkot Plant,Evening,OP215,-19.6,3.0
PR20220131660,2022-01-31,HF-POTATO-SMILES-500G,3.54,2.8,Ahmedabad Plant 2,Morning,OP115,-19.2,2.7
PR20220131588,2022-01-31,HF-FF-SHOESTRING-2.5KG,2.63,2.2,Ahmedabad Plant 1,Morning,OP164,-19.6,4.0
PR20220131272,2022-01-31,HF-HASH-BROWN-1KG,4.18,3.37,Ahmedabad Plant 1,Night,OP103,-18.8,5.8
PR20220201737,2022-02-01,HF-POTATO-SMILES-500G,6.61,5.14,Ahmedabad Plant 1,Morning,OP122,-18.8,4.2
PR20220201253,2022-02-01,HF-PATTY-BURGER-1KG,5.68,4.61,Ahmedabad Plant 1,Morning,OP246,-19.6,5.1
PR20220201349,2022-02-01,HF-HASH-BROWN-1KG,5.03,4.33,Rajkot Plant,Evening,OP218,-19.5,5.1
PR20220201644,2022-02-01,HF-ALOO-TIKKI-1KG,7.74,6.07,Rajkot Plant,Evening,OP203,-18.5,5.6
PR20220201137,2022-02-01,HF-ALOO-TIKKI-1KG,6.63,5.77,Rajkot Plant,Evening,OP155,-18.1,4.5
PR20220201175,2022-02-01,HF-FF-WEDGES-2.5KG,2.87,2.34,Ahmedabad Plant 2,Evening,OP223,-18.3,2.5
PR20220201336,2022-02-01,HF-FF-CRINKLE-2.5KG,2.07,1.72,Rajkot Plant,Morning,OP133,-18.7,2.4
PR20220201548,2022-02-01,HF-HASH-BROWN-1KG,3.94,3.04,Rajkot Plant,Morning,OP217,-19.9,3.3
PR20220201447,2022-02-01,HF-ALOO-TIKKI-1KG,4.0,3.44,Rajkot Plant,Night,OP221,-19.3,4.8
PR20220202460,2022-02-02,HF-PATTY-ALOO-1KG,5.82,5.08,Rajkot Plant,Morning,OP246,-18.4,6.0
PR20220202815,2022-02-02,HF-PATTY-BURGER-1KG,6.99,5.78,Ahmedabad Plant 1,Morning,OP123,-19.3,4.6
PR20220202745,2022-02-02,HF-HASH-BROWN-1KG,2.35,1.83,Ahmedabad Plant 2,Evening,OP148,-19.9,4.1
PR20220202131,2022-02-02,HF-POTATO-CHEESE-BALLS-500G,4.27,3.63,Rajkot Plant,Night,OP248,-19.0,2.1
PR20220202752,2022-02-02,HF-PATTY-CUTLET-1KG,6.42,5.43,Ahmedabad Plant 1,Morning,OP131,-18.3,5.8
PR20220202248,2022-02-02,HF-FF-SHOESTRING-2.5KG,3.34,2.7,Ahmedabad Plant 1,Morning,OP250,-18.2,4.4
PR20220202170,2022-02-02,HF-PATTY-CUTLET-1KG,4.25,3.38,Ahmedabad Plant 1,Evening,OP224,-19.7,2.0
PR20220202926,2022-02-02,HF-HASH-BROWN-1KG,6.79,5.6,Ahmedabad Plant 2,Evening,OP244,-20.0,4.4
PR20220202755,2022-02-02,HF-POTATO-SMILES-500G,2.33,1.76,Ahmedabad Plant 2,Evening,OP101,-19.8,5.4
PR20220202828,2022-02-02,HF-FF-SHOESTRING-2.5KG,4.08,3.39,Ahmedabad Plant 1,Morning,OP207,-19.0,5.9
PR20220202674,2022-02-02,HF-POTATO-SMILES-500G,7.7,6.76,Ahmedabad Plant 2,Evening,OP179,-19.7,5.6
PR20220202657,2022-02-02,HF-HASH-BROWN-1KG,3.3,2.83,Ahmedabad Plant 2,Evening,OP176,-19.4,5.9
PR20220202686,2022-02-02,HF-POTATO-SMILES-500G,5.43,4.13,Rajkot Plant,Evening,OP179,-19.2,4.7
PR20220202191,2022-02-02,HF-HASH-BROWN-1KG,3.32,2.66,Ahmedabad Plant 1,Evening,OP188,-19.2,3.5
PR20220203807,2022-02-03,HF-FF-SHOESTRING-2.5KG,4.25,3.26,Ahmedabad Plant 2,Evening,OP108,-19.9,5.0
PR20220203123,2022-02-03,HF-HASH-BROWN-1KG,2.01,1.71,Ahmedabad Plant 1,Evening,OP180,-19.5,2.0
PR20220203815,2022-02-03,HF-PATTY-ALOO-1KG,4.22,3.5,Ahmedabad Plant 2,Morning,OP109,-18.9,5.1
PR20220203702,2022-02-03,HF-HASH-BROWN-1KG,4.55,3.5,Ahmedabad Plant 2,Night,OP209,-20.0,3.0
PR20220203731,2022-02-03,HF-FF-WEDGES-2.5KG,6.31,4.85,Ahmedabad Plant 2,Evening,OP120,-18.7,3.8
PR20220203212,2022-02-03,HF-ALOO-TIKKI-1KG,3.15,2.55,Rajkot Plant,Evening,OP135,-18.3,4.2
PR20220203682,2022-02-03,HF-HASH-BROWN-1KG,5.98,4.53,Ahmedabad Plant 1,Evening,OP152,-19.7,2.7
PR20220203150,2022-02-03,HF-PATTY-CUTLET-1KG,3.35,2.8,Rajkot Plant,Evening,OP102,-18.9,4.0
PR20220203283,2022-02-03,HF-PATTY-CUTLET-1KG,2.77,2.37,Ahmedabad Plant 2,Morning,OP141,-19.2,2.5
PR20220203641,2022-02-03,HF-FF-WEDGES-2.5KG,4.24,3.63,Ahmedabad Plant 2,Evening,OP152,-19.1,2.4
PR20220203536,2022-02-03,HF-PATTY-BURGER-1KG,4.24,3.31,Ahmedabad Plant 1,Morning,OP180,-19.0,5.4
PR20220203728,2022-02-03,HF-PATTY-BURGER-1KG,4.62,3.73,Rajkot Plant,Night,OP243,-19.8,4.3
PR20220203960,2022-02-03,HF-ALOO-TIKKI-1KG,5.4,4.23,Ahmedabad Plant 2,Night,OP200,-19.2,4.3
PR20220203457,2022-02-03,HF-PATTY-BURGER-1KG,4.38,3.85,Ahmedabad Plant 2,Night,OP211,-19.8,5.0
PR20220204405,2022-02-04,HF-PATTY-CUTLET-1KG,5.22,4.23,Ahmedabad Plant 2,Evening,OP156,-18.4,3.2
PR20220204414,2022-02-04,HF-PATTY-BURGER-1KG,6.64,5.37,Ahmedabad Plant 1,Evening,OP131,-19.8,2.6
PR20220204505,2022-02-04,HF-ALOO-TIKKI-1KG,5.05,4.21,Rajkot Plant,Night,OP162,-19.0,5.6
PR20220204871,2022-02-04,HF-ALOO-TIKKI-1KG,7.94,6.07,Ahmedabad Plant 1,Night,OP166,-18.3,2.5
PR20220204382,2022-02-04,HF-ALOO-TIKKI-1KG,6.09,4.86,Ahmedabad Plant 2,Evening,OP157,-19.5,3.6
PR20220204688,2022-02-04,HF-PATTY-BURGER-1KG,5.77,4.9,Ahmedabad Plant 2,Evening,OP104,-19.1,4.2
PR20220204638,2022-02-04,HF-POTATO-CHEESE-BALLS-500G,2.53,2.03,Ahmedabad Plant 1,Morning,OP157,-19.1,3.8
PR20220204148,2022-02-04,HF-ALOO-TIKKI-1KG,7.4,6.42,Ahmedabad Plant 2,Night,OP207,-19.6,3.5
PR20220204231,2022-02-04,HF-ALOO-TIKKI-1KG,6.3,5.05,Rajkot Plant,Evening,OP155,-18.5,3.4
PR20220204689,2022-02-04,HF-POTATO-CHEESE-BALLS-500G,2.43,1.93,Rajkot Plant,Night,OP249,-18.9,5.8
PR20220204978,2022-02-04,HF-PATTY-BURGER-1KG,3.88,3.37,Ahmedabad Plant 1,Morning,OP140,-18.5,2.8
PR20220205108,2022-02-05,HF-ALOO-TIKKI-1KG,5.11,4.28,Ahmedabad Plant 2,Morning,OP115,-18.1,2.9
PR20220205807,2022-02-05,HF-FF-WEDGES-2.5KG,4.73,3.75,Ahmedabad Plant 1,Evening,OP111,-19.4,4.0
PR20220205590,2022-02-05,HF-PATTY-CUTLET-1KG,2.96,2.56,Ahmedabad Plant 2,Night,OP189,-18.6,4.9
