date,revenue_source,product_category,revenue_inr,cogs_inr,gross_margin_inr
2022-04-01,B2B,French Fries,784488.29,486382.74,298105.55
2022-04-01,B2C,French Fries,46487.76,25568.27,20919.49
2022-04-01,B2C,Patties,30943.53,17018.94,13924.59
2022-04-01,B2C,Specialty,21642.54,11903.4,9739.14
2022-04-02,B2B,Patties,1065466.76,660589.39,404877.37
2022-04-02,B2B,Specialty,601421.29,372881.2,228540.09
2022-04-02,B2C,French Fries,14686.84,8077.76,6609.08
2022-04-02,B2C,Patties,15995.14,8797.33,7197.81
2022-04-02,B2C,Specialty,12005.81,6603.2,5402.61
2022-04-03,B2B,Patties,779032.34,483000.05,296032.29
2022-04-03,B2C,French Fries,17433.55,9588.45,7845.1
2022-04-03,B2C,Patties,13990.44,7694.74,6295.7
2022-04-03,B2C,Specialty,7551.42,4153.28,3398.14
2022-04-04,B2B,French Fries,1102648.84,683642.28,419006.56
2022-04-04,B2C,French Fries,36715.48,20193.51,16521.97
2022-04-04,B2C,Patties,37191.94,20455.57,16736.37
2022-04-04,B2C,Specialty,15506.1,8528.36,6977.75
2022-04-05,B2B,French Fries,620214.12,384532.75,235681.37
2022-04-05,B2B,Patties,355460.12,220385.27,135074.85
2022-04-05,B2B,Specialty,756150.0,468813.0,287337.0
2022-04-05,B2C,French Fries,36304.35,19967.39,16336.96
2022-04-05,B2C,Patties,31814.47,17497.96,14316.51
2022-04-05,B2C,Specialty,18739.75,10306.86,8432.89
2022-04-06,B2B,French Fries,170684.89,105824.63,64860.26
2022-04-06,B2C,French Fries,23157.99,12736.89,10421.1
2022-04-06,B2C,Patties,27994.95,15397.22,12597.73
2022-04-06,B2C,Specialty,10770.88,5923.98,4846.9
2022-04-07,B2B,French Fries,642407.81,398292.84,244114.97
2022-04-07,B2B,Patties,474598.48,294251.06,180347.42
2022-04-07,B2B,Specialty,741978.45,460026.64,281951.81
2022-04-07,B2C,French Fries,24315.89,13373.74,10942.15
2022-04-07,B2C,Patties,30791.77,16935.47,13856.3
2022-04-07,B2C,Specialty,21966.07,12081.34,9884.73
2022-04-08,B2B,French Fries,899953.76,557971.33,341982.43
2022-04-08,B2B,Specialty,881611.27,546598.99,335012.28
2022-04-08,B2C,French Fries,18518.91,10185.4,8333.51
2022-04-08,B2C,Patties,25093.54,13801.45,11292.09
2022-04-08,B2C,Specialty,16320.82,8976.45,7344.37
2022-04-09,B2B,French Fries,1044716.93,647724.5,396992.43
2022-04-09,B2C,French Fries,24924.99,13708.74,11216.25
2022-04-09,B2C,Patties,33439.81,18391.9,15047.91
2022-04-09,B2C,Specialty,18994.42,10446.93,8547.49
2022-04-10,B2C,French Fries,25343.15,13938.73,11404.42
2022-04-10,B2C,Patties,24752.56,13613.91,11138.65
2022-04-10,B2C,Specialty,19136.65,10525.16,8611.49
2022-04-11,B2B,Patties,137831.58,85455.58,52376.0
2022-04-11,B2C,French Fries,39359.13,21647.52,17711.61
2022-04-11,B2C,Patties,40564.28,22310.35,18253.93
2022-04-11,B2C,Specialty,28424.96,15633.73,12791.23
2022-04-12,B2B,French Fries,596184.29,369634.26,226550.03
2022-04-12,B2B,Specialty,498357.36,308981.56,189375.8
2022-04-12,B2C,French Fries,13012.74,7157.01,5855.73
2022-04-12,B2C,Patties,15464.24,8505.33,6958.91
2022-04-12,B2C,Specialty,5319.54,2925.75,2393.79
2022-04-13,B2B,Patties,319959.49,198374.88,121584.61
2022-04-13,B2B,Specialty,1519860.6,942313.57,577547.03
2022-04-13,B2C,French Fries,41242.79,22683.53,18559.26
2022-04-13,B2C,Patties,43564.96,23960.73,19604.23
2022-04-13,B2C,Specialty,19696.65,10833.16,8863.49
2022-04-14,B2B,Patties,486426.75,301584.59,184842.16
2022-04-14,B2C,French Fries,21388.95,11763.92,9625.03
2022-04-14,B2C,Patties,18622.38,10242.31,8380.07
2022-04-14,B2C,Specialty,13568.66,7462.76,6105.9
2022-04-15,B2B,French Fries,328759.82,203831.09,124928.73
2022-04-15,B2B,Patties,247436.78,153410.8,94025.98
2022-04-15,B2B,Specialty,369955.49,229372.4,140583.09
2022-04-15,B2C,French Fries,33162.92,18239.61,14923.31
2022-04-15,B2C,Patties,38462.1,21154.16,17307.94
2022-04-15,B2C,Specialty,20933.79,11513.58,9420.21
2022-04-16,B2B,Patties,543601.13,337032.7,206568.43
2022-04-16,B2B,Specialty,1805210.35,1119230.42,685979.93
2022-04-16,B2C,French Fries,23466.95,12906.82,10560.13
2022-04-16,B2C,Patties,25761.58,14168.87,11592.71
2022-04-16,B2C,Specialty,7725.5,4249.02,3476.47
2022-04-17,B2B,Patties,222042.37,137666.27,84376.1
2022-04-17,B2B,Specialty,309406.5,191832.03,117574.47
2022-04-17,B2C,French Fries,29185.71,16052.14,13133.57
2022-04-17,B2C,Patties,26140.61,14377.34,11763.27
2022-04-17,B2C,Specialty,23193.67,12756.52,10437.15
2022-04-18,B2B,French Fries,433355.13,268680.18,164674.95
2022-04-18,B2B,Patties,634625.97,393468.1,241157.87
2022-04-18,B2B,Specialty,497005.63,308143.49,188862.14
2022-04-18,B2C,French Fries,41034.65,22569.06,18465.59
2022-04-18,B2C,Patties,36082.23,19845.23,16237.0
2022-04-18,B2C,Specialty,32633.56,17948.46,14685.1
2022-04-19,B2B,French Fries,753646.39,467260.76,286385.63
2022-04-19,B2B,Specialty,255317.62,158296.92,97020.7
2022-04-19,B2C,French Fries,31601.19,17380.65,14220.54
2022-04-19,B2C,Patties,39846.45,21915.55,17930.9
2022-04-19,B2C,Specialty,19412.2,10676.71,8735.49
2022-04-20,B2B,French Fries,1172213.54,726772.39,445441.15
2022-04-20,B2B,Patties,527127.25,326818.9,200308.36
2022-04-20,B2C,French Fries,46546.36,25600.5,20945.86
2022-04-20,B2C,Patties,43321.35,23826.74,19494.61
2022-04-20,B2C,Specialty,22077.45,12142.6,9934.85
2022-04-21,B2B,French Fries,416835.7,258438.13,158397.57
2022-04-21,B2B,Specialty,1352363.89,838465.61,513898.28
2022-04-21,B2C,French Fries,15711.84,8641.51,7070.33
2022-04-21,B2C,Patties,22354.1,12294.76,10059.34
2022-04-21,B2C,Specialty,9187.1,5052.91,4134.2
2022-04-22,B2B,Patties,442564.43,274389.95,168174.48
2022-04-22,B2B,Specialty,686169.24,425424.93,260744.31
2022-04-22,B2C,French Fries,25060.59,13783.32,11277.27
2022-04-22,B2C,Patties,23485.03,12916.77,10568.26
2022-04-22,B2C,Specialty,17645.92,9705.26,7940.66
2022-04-23,B2B,French Fries,1036591.01,642686.43,393904.58
2022-04-23,B2B,Patties,517100.03,320602.02,196498.01
2022-04-23,B2B,Specialty,981785.93,608707.28,373078.65
2022-04-23,B2C,French Fries,30471.41,16759.28,13712.13
2022-04-23,B2C,Patties,22020.06,12111.03,9909.03
2022-04-23,B2C,Specialty,18757.07,10316.39,8440.68
2022-04-24,B2B,Patties,1736497.68,1076628.56,659869.12
2022-04-24,B2B,Specialty,711651.08,441223.67,270427.41
2022-04-24,B2C,French Fries,15227.24,8374.98,6852.26
2022-04-24,B2C,Patties,21481.88,11815.03,9666.85
2022-04-24,B2C,Specialty,10024.01,5513.21,4510.8
2022-04-25,B2B,Patties,453364.12,281085.75,172278.37
2022-04-25,B2B,Specialty,750049.36,465030.6,285018.76
2022-04-25,B2C,French Fries,18925.26,10408.89,8516.37
2022-04-25,B2C,Patties,19057.07,10481.39,8575.68
2022-04-25,B2C,Specialty,17816.28,9798.95,8017.33
2022-04-26,B2B,French Fries,609204.27,377706.65,231497.62
2022-04-26,B2B,Patties,97962.35,60736.66,37225.69
2022-04-26,B2C,French Fries,16411.02,9026.06,7384.96
2022-04-26,B2C,Patties,16519.15,9085.53,7433.62
2022-04-26,B2C,Specialty,12028.76,6615.82,5412.94
2022-04-27,B2B,French Fries,79389.88,49221.73,30168.15
2022-04-27,B2B,Patties,2285382.6,1416937.21,868445.39
2022-04-27,B2B,Specialty,102587.6,63604.31,38983.29
2022-04-27,B2C,French Fries,42830.9,23557.0,19273.9
2022-04-27,B2C,Patties,39008.17,21454.49,17553.68
2022-04-27,B2C,Specialty,39192.23,21555.73,17636.5
2022-04-28,B2B,Patties,239232.47,148324.13,90908.34
2022-04-28,B2C,French Fries,48767.99,26822.39,21945.6
2022-04-28,B2C,Patties,37524.01,20638.21,16885.8
2022-04-28,B2C,Specialty,20642.82,11353.55,9289.27
2022-04-29,B2B,French Fries,640710.42,397240.46,243469.96
2022-04-29,B2B,Patties,842872.84,522581.16,320291.68
2022-04-29,B2C,French Fries,10955.9,6025.75,4930.16
2022-04-29,B2C,Patties,12690.81,6979.95,5710.86
2022-04-29,B2C,Specialty,8082.19,4445.2,3636.99
2022-04-30,B2B,French Fries,585665.97,363112.9,222553.07
2022-04-30,B2B,Patties,330436.64,204870.72,125565.92
2022-04-30,B2C,French Fries,42809.58,23545.27,19264.31
2022-04-30,B2C,Patties,39562.31,21759.27,17803.04
2022-04-30,B2C,Specialty,21370.13,11753.57,9616.56
2022-05-01,B2B,French Fries,1177561.32,730088.02,447473.3
2022-05-01,B2B,Patties,89577.4,55537.99,34039.41
2022-05-01,B2B,Specialty,459441.12,284853.49,174587.63
2022-05-01,B2C,French Fries,35750.72,19662.9,16087.82
2022-05-01,B2C,Patties,31906.42,17548.53,14357.89
2022-05-01,B2C,Specialty,14630.97,8047.03,6583.94
2022-05-02,B2B,French Fries,238381.55,147796.56,90584.99
2022-05-02,B2B,Patties,199195.68,123501.32,75694.36
2022-05-02,B2B,Specialty,152816.34,94746.13,58070.21
2022-05-02,B2C,French Fries,29842.2,16413.21,13428.99
2022-05-02,B2C,Patties,22904.92,12597.71,10307.21
2022-05-02,B2C,Specialty,15943.81,8769.1,7174.71
2022-05-03,B2B,French Fries,1052414.14,652496.77,399917.37
2022-05-03,B2B,Specialty,1686587.64,1045684.34,640903.3
2022-05-03,B2C,French Fries,20282.57,11155.41,9127.16
2022-05-03,B2C,Patties,19872.17,10929.69,8942.48
2022-05-03,B2C,Specialty,13563.89,7460.14,6103.75
2022-05-04,B2B,Specialty,1029293.19,638161.78,391131.41
2022-05-04,B2C,French Fries,20617.1,11339.41,9277.7
2022-05-04,B2C,Patties,22014.41,12107.93,9906.48
2022-05-04,B2C,Specialty,17738.95,9756.42,7982.53
2022-05-05,B2B,French Fries,895295.13,555082.98,340212.15
2022-05-05,B2B,Patties,620569.1,384752.84,235816.26
2022-05-05,B2B,Specialty,696412.55,431775.78,264636.77
2022-05-05,B2C,French Fries,30833.42,16958.38,13875.04
2022-05-05,B2C,Patties,47995.51,26397.53,21597.98
2022-05-05,B2C,Specialty,20220.69,11121.38,9099.31
2022-05-06,B2B,French Fries,936445.22,580596.04,355849.18
2022-05-06,B2B,Specialty,1051423.92,651882.83,399541.09
2022-05-06,B2C,French Fries,28202.91,15511.6,12691.31
2022-05-06,B2C,Patties,28477.89,15662.84,12815.05
2022-05-06,B2C,Specialty,15701.91,8636.05,7065.86
2022-05-07,B2B,Patties,402145.87,249330.44,152815.43
2022-05-07,B2B,Specialty,486129.79,301400.47,184729.32
2022-05-07,B2C,French Fries,16582.74,9120.51,7462.23
2022-05-07,B2C,Patties,20523.43,11287.89,9235.54
2022-05-07,B2C,Specialty,17925.46,9859.0,8066.46
2022-05-08,B2B,French Fries,613214.09,380192.74,233021.35
2022-05-08,B2B,Specialty,971348.26,602235.92,369112.34
2022-05-08,B2C,French Fries,46796.07,25737.84,21058.23
2022-05-08,B2C,Patties,46824.66,25753.56,21071.1
2022-05-08,B2C,Specialty,25618.29,14090.06,11528.23
2022-05-09,B2C,French Fries,42620.87,23441.48,19179.39
2022-05-09,B2C,Patties,35711.61,19641.39,16070.22
2022-05-09,B2C,Specialty,33119.72,18215.85,14903.87
2022-05-10,B2B,French Fries,422232.52,261784.16,160448.36
2022-05-10,B2B,Patties,1973597.68,1223630.56,749967.12
2022-05-10,B2C,French Fries,37023.75,20363.06,16660.69
2022-05-10,B2C,Patties,48819.3,26850.62,21968.68
2022-05-10,B2C,Specialty,36129.92,19871.46,16258.46
2022-05-11,B2B,French Fries,608007.84,376964.86,231042.98
2022-05-11,B2B,Specialty,636874.52,394862.2,242012.32
2022-05-11,B2C,French Fries,21633.26,11898.29,9734.97
2022-05-11,B2C,Patties,18067.37,9937.05,8130.32
2022-05-11,B2C,Specialty,8804.46,4842.45,3962.01
2022-05-12,B2B,French Fries,543449.61,336938.76,206510.85
2022-05-12,B2B,Specialty,698594.59,433128.65,265465.94
2022-05-12,B2C,French Fries,33853.44,18619.39,15234.05
2022-05-12,B2C,Patties,32284.85,17756.67,14528.18
2022-05-12,B2C,Specialty,27954.55,15375.0,12579.55
2022-05-13,B2B,Specialty,450397.37,279246.37,171151.0
2022-05-13,B2C,French Fries,35169.16,19343.04,15826.12
2022-05-13,B2C,Patties,35704.06,19637.23,16066.83
2022-05-13,B2C,Specialty,19783.99,10881.19,8902.8
2022-05-14,B2B,French Fries,1163217.51,721194.86,442022.65
2022-05-14,B2B,Patties,127690.57,79168.15,48522.42
2022-05-14,B2B,Specialty,521823.78,323530.74,198293.04
2022-05-14,B2C,French Fries,40137.35,22075.54,18061.81
2022-05-14,B2C,Patties,40461.66,22253.91,18207.75
2022-05-14,B2C,Specialty,15672.39,8619.81,7052.58
2022-05-15,B2B,French Fries,181555.96,112564.7,68991.26
2022-05-15,B2B,Patties,89522.49,55503.94,34018.55
2022-05-15,B2B,Specialty,593340.2,367870.92,225469.28
2022-05-15,B2C,French Fries,38889.75,21389.36,17500.39
2022-05-15,B2C,Patties,48054.63,26430.05,21624.58
2022-05-15,B2C,Specialty,20731.11,11402.11,9329.0
2022-05-16,B2B,French Fries,141570.25,87773.56,53796.7
2022-05-16,B2C,French Fries,36588.47,20123.66,16464.81
2022-05-16,B2C,Patties,43916.22,24153.92,19762.3
2022-05-16,B2C,Specialty,30143.94,16579.17,13564.77
2022-05-17,B2B,French Fries,985775.68,611180.92,374594.76
2022-05-17,B2B,Patties,1214384.15,752918.17,461465.98
2022-05-17,B2C,French Fries,29721.58,16346.87,13374.71
2022-05-17,B2C,Patties,23298.86,12814.37,10484.49
2022-05-17,B2C,Specialty,15295.88,8412.73,6883.15
2022-05-18,B2B,French Fries,168390.32,104402.0,63988.32
2022-05-18,B2B,Patties,326766.48,202595.22,124171.26
2022-05-18,B2B,Specialty,839697.15,520612.23,319084.92
2022-05-18,B2C,French Fries,32339.33,17786.63,14552.7
2022-05-18,B2C,Patties,34223.5,18822.93,15400.57
2022-05-18,B2C,Specialty,20176.44,11097.04,9079.4
2022-05-19,B2B,Patties,665401.83,412549.13,252852.7
2022-05-19,B2C,French Fries,41374.01,22755.71,18618.3
2022-05-19,B2C,Patties,35739.25,19656.59,16082.66
2022-05-19,B2C,Specialty,22708.04,12489.42,10218.62
2022-05-20,B2B,French Fries,626910.79,388684.69,238226.1
2022-05-20,B2B,Specialty,548436.8,340030.82,208405.98
2022-05-20,B2C,French Fries,28049.73,15427.35,12622.38
2022-05-20,B2C,Patties,32827.85,18055.32,14772.53
2022-05-20,B2C,Specialty,15806.48,8693.56,7112.92
2022-05-21,B2C,French Fries,43291.57,23810.36,19481.21
2022-05-21,B2C,Patties,52057.72,28631.75,23425.97
2022-05-21,B2C,Specialty,23024.03,12663.22,10360.81
2022-05-22,B2B,Patties,173978.12,107866.43,66111.69
2022-05-22,B2B,Specialty,883722.04,547907.66,335814.38
2022-05-22,B2C,French Fries,36025.65,19814.11,16211.54
2022-05-22,B2C,Patties,37228.53,20475.69,16752.84
2022-05-22,B2C,Specialty,31397.9,17268.84,14129.05
2022-05-23,B2B,French Fries,279502.01,173291.25,106210.76
2022-05-23,B2B,Specialty,735520.7,456022.83,279497.87
2022-05-23,B2C,French Fries,14390.63,7914.85,6475.78
2022-05-23,B2C,Patties,14676.16,8071.89,6604.27
2022-05-23,B2C,Specialty,8069.27,4438.1,3631.17
2022-05-24,B2B,Patties,209471.64,129872.42,79599.22
2022-05-24,B2B,Specialty,515804.92,319799.05,196005.87
2022-05-24,B2C,French Fries,19065.2,10485.86,8579.34
2022-05-24,B2C,Patties,21667.54,11917.15,9750.39
2022-05-24,B2C,Specialty,15247.37,8386.05,6861.32
2022-05-25,B2B,French Fries,1107132.88,686422.39,420710.49
2022-05-25,B2B,Patties,162925.98,101014.11,61911.87
2022-05-25,B2B,Specialty,679913.73,421546.51,258367.22
2022-05-25,B2C,French Fries,39133.76,21523.57,17610.19
2022-05-25,B2C,Patties,45541.14,25047.63,20493.51
2022-05-25,B2C,Specialty,25406.94,13973.82,11433.12
2022-05-26,B2B,French Fries,1442145.39,894130.14,548015.25
2022-05-26,B2C,French Fries,37501.1,20625.6,16875.5
2022-05-26,B2C,Patties,38142.25,20978.24,17164.01
2022-05-26,B2C,Specialty,31305.1,17217.8,14087.29
2022-05-27,B2B,Patties,744185.46,461394.99,282790.47
2022-05-27,B2B,Specialty,1674292.16,1038061.14,636231.02
2022-05-27,B2C,French Fries,36633.03,20148.17,16484.86
2022-05-27,B2C,Patties,33475.84,18411.71,15064.13
2022-05-27,B2C,Specialty,20427.68,11235.22,9192.46
2022-05-28,B2B,Patties,454218.09,281615.22,172602.87
2022-05-28,B2B,Specialty,75051.79,46532.11,28519.68
2022-05-28,B2C,French Fries,12844.47,7064.46,5780.01
2022-05-28,B2C,Patties,12565.79,6911.18,5654.61
2022-05-28,B2C,Specialty,12534.22,6893.82,5640.4
2022-05-29,B2B,French Fries,367018.07,227551.2,139466.87
2022-05-29,B2B,Specialty,140715.98,87243.91,53472.07
2022-05-29,B2C,French Fries,27845.88,15315.23,12530.65
2022-05-29,B2C,Patties,26069.26,14338.09,11731.17
2022-05-29,B2C,Specialty,24563.6,13509.98,11053.62
2022-05-30,B2B,French Fries,426383.96,264358.06,162025.9
2022-05-30,B2C,French Fries,30513.68,16782.52,13731.16
2022-05-30,B2C,Patties,22992.86,12646.07,10346.79
2022-05-30,B2C,Specialty,25371.85,13954.52,11417.33
2022-05-31,B2B,French Fries,527891.19,327292.54,200598.65
2022-05-31,B2B,Patties,560071.12,347244.09,212827.03
2022-05-31,B2B,Specialty,1077685.0,668164.7,409520.3
2022-05-31,B2C,French Fries,22117.8,12164.79,9953.01
2022-05-31,B2C,Patties,11913.57,6552.46,5361.11
2022-05-31,B2C,Specialty,8674.17,4770.79,3903.38
2022-06-01,B2B,French Fries,825828.79,512013.85,313814.94
2022-06-01,B2B,Patties,1044087.3,647334.13,396753.17
2022-06-01,B2B,Specialty,454013.22,281488.2,172525.02
2022-06-01,B2C,French Fries,39318.76,21625.32,17693.44
2022-06-01,B2C,Patties,34762.56,19119.41,15643.15
2022-06-01,B2C,Specialty,20726.11,11399.36,9326.75
2022-06-02,B2B,Patties,461860.69,286353.63,175507.06
2022-06-02,B2B,Specialty,1225408.79,759753.45,465655.34
2022-06-02,B2C,French Fries,10545.82,5800.2,4745.62
2022-06-02,B2C,Patties,13559.35,7457.64,6101.71
2022-06-02,B2C,Specialty,13059.44,7182.69,5876.75
2022-06-03,B2B,French Fries,952597.87,590610.68,361987.19
2022-06-03,B2B,Patties,325620.54,201884.73,123735.81
2022-06-03,B2B,Specialty,424300.42,263066.26,161234.16
2022-06-03,B2C,French Fries,46580.73,25619.4,20961.33
2022-06-03,B2C,Patties,41143.14,22628.73,18514.41
2022-06-03,B2C,Specialty,23970.76,13183.92,10786.84
2022-06-04,B2B,Patties,455323.76,282300.73,173023.03
2022-06-04,B2C,French Fries,15452.59,8498.92,6953.67
2022-06-04,B2C,Patties,9321.34,5126.74,4194.6
2022-06-04,B2C,Specialty,7766.85,4271.77,3495.08
2022-06-05,B2B,Patties,649146.9,402471.08,246675.82
2022-06-05,B2B,Specialty,348134.09,215843.14,132290.95
2022-06-05,B2C,French Fries,26142.29,14378.26,11764.03
2022-06-05,B2C,Patties,21386.51,11762.58,9623.93
2022-06-05,B2C,Specialty,19704.53,10837.49,8867.04
2022-06-06,B2B,Patties,1278774.66,792840.29,485934.37
2022-06-06,B2B,Specialty,470817.04,291906.56,178910.48
2022-06-06,B2C,French Fries,27547.29,15151.01,12396.28
2022-06-06,B2C,Patties,39569.6,21763.28,17806.32
2022-06-06,B2C,Specialty,14217.86,7819.82,6398.04
2022-06-07,B2B,French Fries,696337.25,431729.1,264608.16
2022-06-07,B2B,Specialty,1034339.4,641290.43,393048.97
2022-06-07,B2C,French Fries,35041.82,19273.0,15768.82
2022-06-07,B2C,Patties,33980.15,18689.08,15291.07
2022-06-07,B2C,Specialty,20272.4,11149.82,9122.58
2022-06-08,B2B,Specialty,178581.98,110720.83,67861.15
2022-06-08,B2C,French Fries,19082.65,10495.46,8587.19
2022-06-08,B2C,Patties,14601.28,8030.7,6570.58
2022-06-08,B2C,Specialty,11245.93,6185.26,5060.67
2022-06-09,B2B,French Fries,658729.64,408412.38,250317.26
2022-06-09,B2B,Patties,722733.74,448094.92,274638.82
2022-06-09,B2B,Specialty,813736.83,504516.83,309220.0
2022-06-09,B2C,French Fries,24518.23,13485.03,11033.2
2022-06-09,B2C,Patties,12998.98,7149.44,5849.54
2022-06-09,B2C,Specialty,11516.15,6333.88,5182.27
2022-06-10,B2B,French Fries,716330.31,444124.79,272205.52
2022-06-10,B2C,French Fries,15553.89,8554.64,6999.25
2022-06-10,B2C,Patties,21437.5,11790.62,9646.87
2022-06-10,B2C,Specialty,12690.01,6979.51,5710.5
2022-06-11,B2B,French Fries,1229404.48,762230.78,467173.7
2022-06-11,B2C,French Fries,18251.12,10038.12,8213.0
2022-06-11,B2C,Patties,15448.69,8496.78,6951.91
2022-06-11,B2C,Specialty,6995.28,3847.4,3147.88
2022-06-12,B2B,Patties,449285.98,278557.31,170728.67
2022-06-12,B2B,Specialty,2524592.85,1565247.57,959345.28
2022-06-12,B2C,French Fries,22046.51,12125.58,9920.93
2022-06-12,B2C,Patties,33212.31,18266.77,14945.54
2022-06-12,B2C,Specialty,18763.74,10320.06,8443.68
2022-06-13,B2B,French Fries,562769.11,348916.85,213852.26
2022-06-13,B2B,Specialty,907552.64,562682.64,344870.0
2022-06-13,B2C,French Fries,22272.55,12249.9,10022.65
2022-06-13,B2C,Patties,21693.04,11931.17,9761.87
2022-06-13,B2C,Specialty,14603.71,8032.04,6571.67
2022-06-14,B2B,Patties,210314.95,130395.27,79919.68
2022-06-14,B2B,Specialty,533929.47,331036.27,202893.2
2022-06-14,B2C,French Fries,44351.09,24393.1,19957.99
2022-06-14,B2C,Patties,37519.77,20635.87,16883.9
2022-06-14,B2C,Specialty,13711.84,7541.51,6170.33
2022-06-15,B2B,Patties,768854.07,476689.52,292164.55
2022-06-15,B2B,Specialty,1061222.61,657958.02,403264.59
2022-06-15,B2C,French Fries,32177.02,17697.36,14479.66
2022-06-15,B2C,Patties,29976.32,16486.98,13489.34
2022-06-15,B2C,Specialty,21851.8,12018.49,9833.31
2022-06-16,B2B,French Fries,462335.06,286647.74,175687.32
2022-06-16,B2B,Patties,348283.49,215935.76,132347.73
2022-06-16,B2B,Specialty,211990.4,131434.05,80556.35
2022-06-16,B2C,French Fries,12637.87,6950.83,5687.04
2022-06-16,B2C,Patties,13019.29,7160.61,5858.68
2022-06-16,B2C,Specialty,9607.61,5284.19,4323.42
2022-06-17,B2B,French Fries,240000.19,148800.12,91200.07
2022-06-17,B2B,Patties,471320.66,292218.81,179101.85
2022-06-17,B2B,Specialty,640516.48,397120.22,243396.26
2022-06-17,B2C,French Fries,23475.24,12911.38,10563.86
2022-06-17,B2C,Patties,24009.18,13205.05,10804.13
2022-06-17,B2C,Specialty,15063.16,8284.74,6778.42
2022-06-18,B2B,French Fries,89717.0,55624.54,34092.46
2022-06-18,B2B,Patties,1554652.5,963884.55,590767.95
2022-06-18,B2B,Specialty,800666.87,496413.46,304253.41
2022-06-18,B2C,French Fries,37440.82,20592.45,16848.37
2022-06-18,B2C,Patties,35305.98,19418.29,15887.69
2022-06-18,B2C,Specialty,21371.33,11754.23,9617.1
2022-06-19,B2B,Specialty,228635.73,141754.15,86881.58
2022-06-19,B2C,French Fries,11519.56,6335.76,5183.8
2022-06-19,B2C,Patties,10411.85,5726.52,4685.33
2022-06-19,B2C,Specialty,6144.32,3379.38,2764.94
2022-06-20,B2B,Patties,598683.65,371183.86,227499.79
2022-06-20,B2B,Specialty,726359.5,450342.89,276016.61
2022-06-20,B2C,French Fries,35414.2,19477.81,15936.39
2022-06-20,B2C,Patties,40141.29,22077.71,18063.58
2022-06-20,B2C,Specialty,23317.2,12824.46,10492.74
