order_id,customer_id,order_date,product_sku,quantity_kg,unit_price_inr,total_value_inr,delivery_date,payment_status,invoice_number,payment_terms
ORD00000196,C00013,2023-12-23,HF-FF-SHOESTRING-2.5KG,2616.13,126.39,330652.67,2024-01-02,Paid,INV942629,Net 90
ORD00000197,C00013,2023-06-05,HF-PATTY-ALOO-1KG,3288.56,101.26,332999.59,2023-06-09,Paid,INV495743,Net 90
ORD00000198,C00013,2022-07-20,HF-PATTY-CUTLET-1KG,3612.79,93.69,338482.3,2022-07-23,Paid,INV784227,Net 90
ORD00000199,C00013,2022-03-01,HF-POTATO-CHEESE-BALLS-500G,1460.44,119.78,174931.5,2022-03-06,Paid,INV379112,Net 90
ORD00000200,C00013,2022-03-22,HF-ALOO-TIKKI-1KG,1837.53,91.25,167674.61,2022-03-26,Paid,INV438520,Net 90
ORD00000201,C00013,2024-11-20,HF-FF-CRINKLE-2.5KG,2735.46,116.32,318188.71,2024-12-02,Paid,INV533282,Net 90
ORD00000202,C00013,2024-08-20,HF-HASH-BROWN-1KG,4050.59,102.24,414132.32,2024-09-01,Pending,INV164889,Net 90
ORD00000203,C00013,2024-04-19,HF-POTATO-SMILES-500G,2410.59,112.26,270612.83,2024-04-25,Pending,INV718728,Net 90
ORD00000204,C00013,2023-12-12,HF-FF-WEDGES-2.5KG,836.02,97.91,81854.72,2023-12-27,Paid,INV909466,Net 90
ORD00000205,C00013,2024-09-15,HF-ALOO-TIKKI-1KG,2161.64,100.69,217655.53,2024-09-24,Delayed,INV264805,Net 90
ORD00000206,C00013,2022-06-09,HF-FF-SHOESTRING-2.5KG,2596.23,116.03,301240.57,2022-06-24,Paid,INV976892,Net 90
ORD00000207,C00013,2024-02-07,HF-PATTY-ALOO-1KG,2928.59,120.97,354271.53,2024-02-14,Paid,INV899482,Net 90
ORD00000208,C00013,2023-08-03,HF-PATTY-ALOO-1KG,3318.58,101.68,337433.21,2023-08-13,Paid,INV449638,Net 90
ORD00000209,C00013,2022-02-27,HF-FF-CRINKLE-2.5KG,1039.86,115.59,120197.42,2022-03-06,Delayed,INV345860,Net 90
ORD00000210,C00013,2022-12-28,HF-PATTY-ALOO-1KG,1453.79,102.75,149376.92,2023-01-09,Paid,INV245434,Net 90
ORD00000211,C00013,2023-04-08,HF-PATTY-CUTLET-1KG,4078.41,98.8,402946.91,2023-04-14,Paid,INV806673,Net 90
ORD00000212,C00013,2022-07-09,HF-POTATO-SMILES-500G,2920.26,93.79,273891.19,2022-07-21,Paid,INV605117,Net 90
ORD00000213,C00013,2023-04-24,HF-PATTY-CUTLET-1KG,2374.43,129.21,306800.1,2023-05-07,Paid,INV145680,Net 90
ORD00000214,C00014,2023-10-07,HF-POTATO-CHEESE-BALLS-500G,4794.72,176.8,847706.5,2023-10-22,Delayed,INV437882,Net 30
ORD00000215,C00014,2024-01-07,HF-PATTY-CUTLET-1KG,3178.23,137.68,437578.71,2024-01-13,Paid,INV465721,Net 30
ORD00000216,C00014,2024-11-10,HF-POTATO-SMILES-500G,2097.28,132.36,277595.98,2024-11-20,Paid,INV159772,Net 30
ORD00000217,C00014,2023-07-30,HF-ALOO-TIKKI-1KG,939.19,130.13,122216.79,2023-08-06,Pending,INV575288,Net 30
ORD00000218,C00014,2023-11-17,HF-FF-WEDGES-2.5KG,2602.68,121.62,316537.94,2023-11-29,Paid,INV886686,Net 30
ORD00000219,C00014,2024-02-04,HF-PATTY-ALOO-1KG,4726.38,153.7,726444.61,2024-02-12,Paid,INV153214,Net 30
ORD00000220,C00014,2024-02-20,HF-ALOO-TIKKI-1KG,1280.84,144.98,185696.18,2024-02-29,Pending,INV132603,Net 30
ORD00000221,C00014,2022-09-11,HF-PATTY-CUTLET-1KG,2193.29,170.12,373122.49,2022-09-16,Paid,INV558098,Net 30
ORD00000222,C00014,2022-01-21,HF-PATTY-CUTLET-1KG,1042.23,145.79,151946.71,2022-01-29,Paid,INV380182,Net 30
ORD00000223,C00014,2024-01-29,HF-PATTY-BURGER-1KG,3700.9,142.39,526971.15,2024-02-08,Paid,INV455096,Net 30
ORD00000224,C00014,2024-12-28,HF-HASH-BROWN-1KG,2109.17,140.43,296190.74,2025-01-08,Paid,INV708629,Net 30
ORD00000225,C00014,2024-08-07,HF-POTATO-SMILES-500G,3929.05,127.16,499618.0,2024-08-18,Paid,INV474402,Net 30
ORD00000226,C00015,2023-01-30,HF-ALOO-TIKKI-1KG,4355.17,124.25,541129.87,2023-02-06,Delayed,INV286465,Net 90
ORD00000227,C00015,2022-04-02,HF-POTATO-SMILES-500G,1935.52,143.34,277437.44,2022-04-14,Pending,INV249578,Net 90
ORD00000228,C00015,2023-06-22,HF-FF-SHOESTRING-2.5KG,2271.15,131.26,298111.15,2023-07-04,Paid,INV298443,Net 90
ORD00000229,C00015,2023-08-14,HF-PATTY-ALOO-1KG,3214.21,147.21,473163.85,2023-08-26,Paid,INV141870,Net 90
ORD00000230,C00015,2022-12-20,HF-POTATO-CHEESE-BALLS-500G,3054.08,156.89,479154.61,2022-12-25,Paid,INV547179,Net 90
ORD00000231,C00015,2023-06-18,HF-POTATO-CHEESE-BALLS-500G,1361.01,175.22,238476.17,2023-06-22,Paid,INV347258,Net 90
ORD00000232,C00015,2024-03-28,HF-PATTY-ALOO-1KG,4235.42,169.7,718750.77,2024-04-07,Paid,INV561647,Net 90
ORD00000233,C00015,2023-02-12,HF-PATTY-BURGER-1KG,2892.44,169.2,489400.85,2023-02-20,Paid,INV361077,Net 90
ORD00000234,C00015,2022-02-05,HF-FF-SHOESTRING-2.5KG,3323.68,147.03,488680.67,2022-02-15,Delayed,INV986628,Net 90
ORD00000235,C00015,2022-01-19,HF-FF-SHOESTRING-2.5KG,3886.07,156.0,606226.92,2022-02-01,Delayed,INV917867,Net 90
ORD00000236,C00015,2023-09-15,HF-FF-CRINKLE-2.5KG,509.06,179.82,91539.17,2023-09-27,Paid,INV218128,Net 90
ORD00000237,C00015,2022-11-13,HF-POTATO-CHEESE-BALLS-500G,2434.33,154.3,375617.12,2022-11-26,Paid,INV685493,Net 90
ORD00000238,C00015,2023-11-06,HF-POTATO-CHEESE-BALLS-500G,2326.71,126.02,293211.99,2023-11-16,Pending,INV228598,Net 90
ORD00000239,C00015,2024-03-18,HF-POTATO-SMILES-500G,4253.05,160.95,684528.4,2024-03-30,Paid,INV938392,Net 90
ORD00000240,C00015,2022-10-05,HF-PATTY-ALOO-1KG,4228.32,149.04,630188.81,2022-10-10,Paid,INV622713,Net 90
ORD00000241,C00015,2023-11-23,HF-HASH-BROWN-1KG,4062.68,167.86,681961.46,2023-11-28,Paid,INV631663,Net 90
ORD00000242,C00015,2022-10-04,HF-FF-WEDGES-2.5KG,2013.33,120.24,242082.8,2022-10-18,Paid,INV146841,Net 90
ORD00000243,C00015,2024-05-22,HF-PATTY-BURGER-1KG,4369.04,131.08,572693.76,2024-06-05,Delayed,INV268174,Net 90
ORD00000244,C00015,2022-02-14,HF-PATTY-ALOO-1KG,4409.21,157.1,692686.89,2022-02-21,Paid,INV970994,Net 90
ORD00000245,C00015,2024-06-07,HF-FF-WEDGES-2.5KG,3356.34,134.83,452535.32,2024-06-12,Paid,INV739461,Net 90
ORD00000246,C00015,2023-08-12,HF-HASH-BROWN-1KG,2311.74,138.73,320707.69,2023-08-15,Paid,INV965355,Net 90
ORD00000247,C00015,2024-11-22,HF-PATTY-CUTLET-1KG,1356.57,163.47,221758.5,2024-11-28,Paid,INV125145,Net 90
ORD00000248,C00015,2024-08-04,HF-HASH-BROWN-1KG,931.3,150.72,140365.54,2024-08-15,Paid,INV958711,Net 90
ORD00000249,C00016,2023-01-04,HF-PATTY-ALOO-1KG,2912.04,177.32,516362.93,2023-01-07,Paid,INV962662,Net 60
ORD00000250,C00016,2022-07-15,HF-PATTY-ALOO-1KG,4412.26,149.5,659632.87,2022-07-22,Paid,INV759628,Net 60
ORD00000251,C00016,2023-11-15,HF-FF-CRINKLE-2.5KG,4298.82,167.43,719751.43,2023-11-23,Paid,INV242176,Net 60
ORD00000252,C00016,2022-09-18,HF-HASH-BROWN-1KG,625.53,175.33,109674.17,2022-09-22,Delayed,INV624058,Net 60
ORD00000253,C00016,2023-01-01,HF-PATTY-ALOO-1KG,3595.57,160.32,576441.78,2023-01-10,Delayed,INV257890,Net 60
ORD00000254,C00016,2023-10-20,HF-PATTY-ALOO-1KG,3710.67,133.49,495337.34,2023-10-23,Paid,INV126533,Net 60
ORD00000255,C00016,2024-09-20,HF-POTATO-SMILES-500G,631.28,133.91,84534.7,2024-09-25,Paid,INV136140,Net 60
ORD00000256,C00016,2024-12-17,HF-HASH-BROWN-1KG,4075.6,155.84,635141.5,2024-12-24,Paid,INV728114,Net 60
ORD00000257,C00016,2024-10-03,HF-PATTY-ALOO-1KG,2125.75,134.49,285892.12,2024-10-15,Paid,INV903010,Net 60
ORD00000258,C00016,2022-10-27,HF-FF-SHOESTRING-2.5KG,4099.24,147.47,604514.92,2022-11-07,Paid,INV534251,Net 60
ORD00000259,C00016,2022-10-03,HF-FF-WEDGES-2.5KG,3252.85,120.75,392781.64,2022-10-12,Paid,INV938707,Net 60
ORD00000260,C00016,2024-06-26,HF-FF-WEDGES-2.5KG,2434.69,120.93,294427.06,2024-07-05,Delayed,INV808190,Net 60
ORD00000261,C00016,2024-02-10,HF-PATTY-CUTLET-1KG,4043.43,134.96,545701.31,2024-02-18,Paid,INV621772,Net 60
ORD00000262,C00016,2023-08-15,HF-FF-WEDGES-2.5KG,1252.05,175.58,219834.94,2023-08-29,Delayed,INV873414,Net 60
ORD00000263,C00016,2023-06-18,HF-HASH-BROWN-1KG,581.03,131.87,76620.43,2023-06-22,Paid,INV629877,Net 60
ORD00000264,C00016,2024-02-23,HF-PATTY-BURGER-1KG,1582.18,169.37,267973.83,2024-02-29,Paid,INV855966,Net 60
ORD00000265,C00016,2024-09-30,HF-POTATO-CHEESE-BALLS-500G,3695.38,178.04,657925.46,2024-10-14,Paid,INV524288,Net 60
ORD00000266,C00016,2022-12-15,HF-ALOO-TIKKI-1KG,3626.86,134.18,486652.07,2022-12-22,Paid,INV420165,Net 60
ORD00000267,C00016,2023-06-01,HF-FF-SHOESTRING-2.5KG,1250.76,165.32,206775.64,2023-06-07,Paid,INV958606,Net 60
ORD00000268,C00016,2023-01-29,HF-POTATO-SMILES-500G,4554.07,174.7,795596.03,2023-02-09,Pending,INV332889,Net 60
ORD00000269,C00016,2024-03-29,HF-POTATO-SMILES-500G,3969.93,167.66,665598.46,2024-04-05,Paid,INV351935,Net 60
ORD00000270,C00016,2022-01-27,HF-POTATO-SMILES-500G,3480.66,164.15,571350.34,2022-02-04,Paid,INV757079,Net 60
ORD00000271,C00016,2023-07-30,HF-ALOO-TIKKI-1KG,1022.22,139.75,142855.24,2023-08-07,Pending,INV855703,Net 60
ORD00000272,C00016,2023-01-01,HF-PATTY-ALOO-1KG,2561.44,159.86,409471.8,2023-01-07,Paid,INV828871,Net 60
ORD00000273,C00016,2023-05-31,HF-FF-CRINKLE-2.5KG,2379.57,142.5,339088.73,2023-06-14,Paid,INV736600,Net 60
ORD00000274,C00016,2023-03-03,HF-FF-SHOESTRING-2.5KG,3036.19,143.67,436209.42,2023-03-13,Paid,INV461732,Net 60
ORD00000275,C00016,2022-01-20,HF-FF-SHOESTRING-2.5KG,826.43,178.17,147245.03,2022-01-24,Partial,INV175929,Net 60
ORD00000276,C00016,2022-07-21,HF-POTATO-CHEESE-BALLS-500G,4667.73,122.34,571050.09,2022-07-26,Delayed,INV739829,Net 60
ORD00000277,C00016,2023-11-15,HF-HASH-BROWN-1KG,2881.34,162.77,468995.71,2023-11-19,Paid,INV581250,Net 60
ORD00000278,C00017,2022-07-18,HF-POTATO-CHEESE-BALLS-500G,3244.38,141.2,458106.46,2022-07-27,Paid,INV589236,Net 60
ORD00000279,C00017,2022-09-30,HF-POTATO-CHEESE-BALLS-500G,4114.74,156.88,645520.41,2022-10-03,Paid,INV232784,Net 60
ORD00000280,C00017,2022-10-06,HF-FF-WEDGES-2.5KG,1575.19,156.67,246785.02,2022-10-20,Partial,INV196952,Net 60
ORD00000281,C00017,2024-01-21,HF-HASH-BROWN-1KG,1736.02,155.75,270385.11,2024-02-04,Paid,INV595287,Net 60
ORD00000282,C00017,2023-09-13,HF-PATTY-ALOO-1KG,3939.43,138.15,544232.25,2023-09-18,Pending,INV245277,Net 60
ORD00000283,C00017,2022-08-23,HF-POTATO-CHEESE-BALLS-500G,1771.35,163.6,289792.86,2022-08-28,Paid,INV209359,Net 60
ORD00000284,C00017,2024-10-27,HF-PATTY-BURGER-1KG,2787.67,128.33,357741.69,2024-11-03,Paid,INV499454,Net 60
ORD00000285,C00017,2023-07-31,HF-PATTY-CUTLET-1KG,2955.63,159.79,472280.12,2023-08-05,Pending,INV290624,Net 60
ORD00000286,C00017,2022-09-14,HF-HASH-BROWN-1KG,2710.92,157.45,426834.35,2022-09-27,Paid,INV590216,Net 60
ORD00000287,C00017,2022-06-02,HF-POTATO-SMILES-500G,2141.84,172.67,369831.51,2022-06-05,Paid,INV285971,Net 60
ORD00000288,C00017,2022-08-26,HF-FF-CRINKLE-2.5KG,1579.84,136.88,216248.5,2022-09-05,Pending,INV782848,Net 60
ORD00000289,C00017,2022-08-03,HF-FF-WEDGES-2.5KG,3981.47,123.47,491592.1,2022-08-11,Paid,INV903620,Net 60
ORD00000290,C00017,2023-08-02,HF-POTATO-CHEESE-BALLS-500G,4943.21,157.74,779741.95,2023-08-06,Paid,INV364452,Net 60
ORD00000291,C00017,2024-07-21,HF-HASH-BROWN-1KG,4133.5,155.04,640857.84,2024-08-01,Paid,INV633930,Net 60
ORD00000292,C00017,2022-03-04,HF-PATTY-CUTLET-1KG,4038.48,146.05,589820.0,2022-03-10,Partial,INV152741,Net 60
ORD00000293,C00017,2024-04-20,HF-FF-WEDGES-2.5KG,3095.34,159.72,494387.7,2024-05-01,Paid,INV457201,Net 60
ORD00000294,C00017,2023-04-08,HF-HASH-BROWN-1KG,4558.68,122.09,556569.24,2023-04-14,Paid,INV672680,Net 60
ORD00000295,C00017,2024-12-26,HF-HASH-BROWN-1KG,990.1,161.44,159841.74,2025-01-07,Paid,INV830058,Net 60
ORD00000296,C00017,2022-11-08,HF-ALOO-TIKKI-1KG,2049.63,160.66,329293.56,2022-11-12,Paid,INV191712,Net 60
ORD00000297,C00017,2022-09-12,HF-FF-WEDGES-2.5KG,1524.82,157.7,240464.11,2022-09-19,Paid,INV593357,Net 60
ORD00000298,C00017,2024-06-14,HF-POTATO-SMILES-500G,2651.52,127.38,337750.62,2024-06-20,Paid,INV103372,Net 60
ORD00000299,C00018,2022-12-30,HF-ALOO-TIKKI-1KG,4682.42,167.53,784445.82,2023-01-06,Paid,INV897595,Net 60
ORD00000300,C00018,2022-09-27,HF-FF-WEDGES-2.5KG,4014.84,161.82,649681.41,2022-10-08,Partial,INV755237,Net 60
ORD00000301,C00018,2022-05-01,HF-PATTY-CUTLET-1KG,596.07,150.28,89577.4,2022-05-12,Paid,INV364635,Net 60
ORD00000302,C00018,2023-07-26,HF-FF-SHOESTRING-2.5KG,3879.32,133.0,515949.56,2023-08-01,Paid,INV192352,Net 60
ORD00000303,C00018,2024-01-07,HF-HASH-BROWN-1KG,3268.68,175.77,574535.88,2024-01-21,Pending,INV637791,Net 60
ORD00000304,C00018,2024-06-22,HF-PATTY-CUTLET-1KG,3888.19,152.86,594348.72,2024-06-27,Paid,INV476496,Net 60
ORD00000305,C00018,2022-03-01,HF-PATTY-BURGER-1KG,1894.66,158.19,299716.27,2022-03-08,Pending,INV187511,Net 60
ORD00000306,C00018,2022-03-25,HF-PATTY-BURGER-1KG,3714.82,158.27,587944.56,2022-04-09,Delayed,INV460086,Net 60
ORD00000307,C00018,2022-12-23,HF-FF-WEDGES-2.5KG,3899.38,136.75,533240.21,2022-12-30,Paid,INV651513,Net 60
ORD00000308,C00018,2023-08-28,HF-FF-CRINKLE-2.5KG,2785.15,152.92,425905.14,2023-09-08,Paid,INV637714,Net 60
ORD00000309,C00018,2024-01-30,HF-PATTY-CUTLET-1KG,904.48,130.59,118116.04,2024-02-12,Pending,INV396047,Net 60
ORD00000310,C00018,2023-11-16,HF-PATTY-BURGER-1KG,1879.8,122.87,230971.03,2023-11-22,Delayed,INV824362,Net 60
ORD00000311,C00018,2024-07-05,HF-ALOO-TIKKI-1KG,1551.22,151.33,234746.12,2024-07-10,Paid,INV565154,Net 60
ORD00000312,C00018,2024-01-10,HF-FF-WEDGES-2.5KG,2937.85,134.97,396521.61,2024-01-17,Paid,INV485975,Net 60
ORD00000313,C00018,2023-06-21,HF-PATTY-CUTLET-1KG,4759.2,148.03,704504.38,2023-07-03,Paid,INV891585,Net 60
ORD00000314,C00018,2022-11-28,HF-FF-WEDGES-2.5KG,3367.74,121.82,410258.09,2022-12-04,Delayed,INV474901,Net 60
ORD00000315,C00018,2022-01-01,HF-ALOO-TIKKI-1KG,2296.32,152.53,350257.69,2022-01-14,Pending,INV455985,Net 60
ORD00000316,C00018,2023-03-01,HF-PATTY-BURGER-1KG,1905.14,130.28,248201.64,2023-03-06,Pending,INV273609,Net 60
ORD00000317,C00018,2023-08-28,HF-ALOO-TIKKI-1KG,1405.16,147.99,207949.63,2023-09-12,Partial,INV866215,Net 60
ORD00000318,C00018,2022-10-18,HF-FF-SHOESTRING-2.5KG,819.57,134.07,109879.75,2022-11-02,Paid,INV868310,Net 60
ORD00000319,C00018,2024-05-11,HF-PATTY-CUTLET-1KG,3737.92,132.88,496694.81,2024-05-16,Paid,INV622246,Net 60
ORD00000320,C00018,2023-05-23,HF-FF-WEDGES-2.5KG,1026.21,125.03,128307.04,2023-05-31,Paid,INV183925,Net 60
ORD00000321,C00018,2023-03-01,HF-FF-CRINKLE-2.5KG,4949.28,125.21,619699.35,2023-03-14,Pending,INV484803,Net 60
ORD00000322,C00018,2024-04-02,HF-HASH-BROWN-1KG,2450.74,150.66,369228.49,2024-04-11,Paid,INV557035,Net 60
ORD00000323,C00018,2022-05-18,HF-HASH-BROWN-1KG,4840.59,173.47,839697.15,2022-05-30,Delayed,INV306794,Net 60
ORD00000324,C00018,2024-10-20,HF-FF-WEDGES-2.5KG,1569.55,125.08,196319.31,2024-10-26,Paid,INV628696,Net 60
ORD00000325,C00019,2024-03-25,HF-PATTY-CUTLET-1KG,2470.67,126.05,311427.95,2024-03-30,Paid,INV238549,Net 45
ORD00000326,C00019,2022-01-11,HF-FF-WEDGES-2.5KG,4419.97,162.23,717051.73,2022-01-26,Paid,INV233730,Net 45
ORD00000327,C00019,2023-09-27,HF-FF-WEDGES-2.5KG,4747.04,154.17,731851.16,2023-10-04,Paid,INV705897,Net 45
ORD00000328,C00019,2022-07-20,HF-FF-WEDGES-2.5KG,2139.91,150.04,321072.1,2022-07-30,Paid,INV401852,Net 45
ORD00000329,C00019,2022-02-22,HF-PATTY-BURGER-1KG,1223.5,147.78,180808.83,2022-02-26,Delayed,INV623090,Net 45
ORD00000330,C00019,2022-11-04,HF-FF-WEDGES-2.5KG,4994.18,161.43,806210.48,2022-11-17,Delayed,INV285147,Net 45
ORD00000331,C00019,2023-09-03,HF-PATTY-ALOO-1KG,780.6,163.54,127659.32,2023-09-15,Paid,INV426369,Net 45
ORD00000332,C00019,2023-10-18,HF-POTATO-CHEESE-BALLS-500G,952.97,143.44,136694.02,2023-10-30,Pending,INV662040,Net 45
ORD00000333,C00019,2022-07-14,HF-FF-SHOESTRING-2.5KG,4038.13,127.69,515628.82,2022-07-22,Pending,INV409138,Net 45
ORD00000334,C00019,2024-09-01,HF-POTATO-CHEESE-BALLS-500G,1817.35,131.72,239381.34,2024-09-14,Paid,INV380797,Net 45
ORD00000335,C00019,2024-03-02,HF-FF-CRINKLE-2.5KG,4415.43,128.87,569016.46,2024-03-15,Paid,INV606439,Net 45
ORD00000336,C00019,2022-10-20,HF-POTATO-CHEESE-BALLS-500G,2911.03,136.52,397413.82,2022-10-27,Delayed,INV282103,Net 45
ORD00000337,C00019,2023-03-26,HF-POTATO-CHEESE-BALLS-500G,2782.66,130.04,361857.11,2023-04-07,Paid,INV763991,Net 45
ORD00000338,C00019,2023-07-28,HF-FF-SHOESTRING-2.5KG,3909.09,158.59,619942.58,2023-08-02,Paid,INV353758,Net 45
ORD00000339,C00019,2022-08-28,HF-ALOO-TIKKI-1KG,695.42,176.85,122985.03,2022-09-05,Paid,INV204094,Net 45
ORD00000340,C00019,2022-03-20,HF-HASH-BROWN-1KG,4518.38,137.87,622949.05,2022-03-23,Paid,INV817088,Net 45
ORD00000341,C00019,2022-07-02,HF-POTATO-SMILES-500G,1813.46,149.95,271928.33,2022-07-11,Paid,INV487732,Net 45
ORD00000342,C00019,2022-11-25,HF-ALOO-TIKKI-1KG,3286.04,137.46,451699.06,2022-12-06,Partial,INV601667,Net 45
ORD00000343,C00019,2024-08-24,HF-ALOO-TIKKI-1KG,4079.09,124.71,508703.31,2024-09-04,Paid,INV471533,Net 45
ORD00000344,C00019,2022-07-14,HF-FF-SHOESTRING-2.5KG,2290.26,153.35,351211.37,2022-07-17,Paid,INV985052,Net 45
ORD00000345,C00019,2023-08-23,HF-FF-CRINKLE-2.5KG,4098.57,172.31,706224.6,2023-09-02,Paid,INV382213,Net 45
ORD00000346,C00019,2024-06-24,HF-FF-SHOESTRING-2.5KG,1599.83,134.46,215113.14,2024-07-07,Paid,INV952852,Net 45
ORD00000347,C00019,2022-05-12,HF-FF-WEDGES-2.5KG,2157.19,145.65,314194.72,2022-05-19,Pending,INV580081,Net 45
ORD00000348,C00019,2023-03-21,HF-ALOO-TIKKI-1KG,4317.81,120.45,520080.21,2023-04-03,Pending,INV535073,Net 45
ORD00000349,C00019,2022-09-06,HF-HASH-BROWN-1KG,3582.32,133.2,477165.02,2022-09-18,Paid,INV611950,Net 45
ORD00000350,C00019,2023-11-06,HF-ALOO-TIKKI-1KG,4470.81,139.04,621621.42,2023-11-14,Paid,INV714732,Net 45
ORD00000351,C00019,2023-11-10,HF-PATTY-ALOO-1KG,2919.0,139.74,407901.06,2023-11-21,Paid,INV700285,Net 45
ORD00000352,C00020,2022-07-17,HF-PATTY-ALOO-1KG,2413.77,151.33,365275.81,2022-07-24,Paid,INV658160,Net 45
ORD00000353,C00020,2024-08-09,HF-PATTY-ALOO-1KG,3863.92,127.25,491683.82,2024-08-17,Paid,INV109628,Net 45
ORD00000354,C00020,2022-12-05,HF-HASH-BROWN-1KG,2085.02,158.38,330225.47,2022-12-10,Paid,INV293263,Net 45
ORD00000355,C00020,2023-07-31,HF-PATTY-BURGER-1KG,3149.6,166.85,525510.76,2023-08-14,Paid,INV570198,Net 45
ORD00000356,C00020,2022-02-02,HF-HASH-BROWN-1KG,4500.83,125.64,565484.28,2022-02-15,Paid,INV972865,Net 45
ORD00000357,C00021,2022-08-18,HF-ALOO-TIKKI-1KG,3712.29,137.04,508732.22,2022-08-27,Paid,INV553098,Net 90
ORD00000358,C00021,2024-05-08,HF-FF-CRINKLE-2.5KG,2666.24,157.67,420386.06,2024-05-11,Paid,INV673387,Net 90
ORD00000359,C00021,2023-12-03,HF-POTATO-SMILES-500G,1177.75,140.8,165827.2,2023-12-06,Delayed,INV371127,Net 90
ORD00000360,C00021,2022-09-22,HF-PATTY-CUTLET-1KG,4892.37,128.18,627103.99,2022-09-26,Delayed,INV553162,Net 90
ORD00000361,C00021,2024-06-29,HF-ALOO-TIKKI-1KG,875.0,170.21,148933.75,2024-07-05,Paid,INV257239,Net 90
ORD00000362,C00021,2024-06-02,HF-POTATO-CHEESE-BALLS-500G,2437.86,160.49,391252.15,2024-06-05,Paid,INV127223,Net 90
ORD00000363,C00021,2022-04-15,HF-PATTY-BURGER-1KG,1875.8,131.91,247436.78,2022-04-25,Pending,INV881517,Net 90
ORD00000364,C00021,2022-09-15,HF-FF-WEDGES-2.5KG,1456.14,131.74,191831.88,2022-09-27,Paid,INV109299,Net 90
ORD00000365,C00021,2024-03-23,HF-PATTY-BURGER-1KG,1611.37,133.27,214747.28,2024-03-27,Delayed,INV235285,Net 90
ORD00000366,C00021,2023-06-14,HF-FF-CRINKLE-2.5KG,4161.64,152.0,632569.28,2023-06-19,Pending,INV524508,Net 90
ORD00000367,C00021,2024-04-24,HF-FF-CRINKLE-2.5KG,1834.26,140.7,258080.38,2024-05-02,Pending,INV949295,Net 90
ORD00000368,C00021,2022-10-25,HF-FF-WEDGES-2.5KG,4810.09,131.03,630266.09,2022-11-08,Pending,INV901954,Net 90
ORD00000369,C00021,2022-12-23,HF-FF-CRINKLE-2.5KG,4490.39,164.21,737366.94,2023-01-01,Paid,INV849561,Net 90
ORD00000370,C00021,2024-07-20,HF-ALOO-TIKKI-1KG,3260.54,157.45,513372.02,2024-07-29,Paid,INV399972,Net 90
ORD00000371,C00021,2024-01-01,HF-FF-WEDGES-2.5KG,2403.23,146.33,351664.65,2024-01-06,Paid,INV210417,Net 90
ORD00000372,C00021,2024-08-09,HF-FF-SHOESTRING-2.5KG,4082.37,168.65,688491.7,2024-08-22,Partial,INV916463,Net 90
ORD00000373,C00021,2023-08-28,HF-FF-SHOESTRING-2.5KG,3070.21,166.12,510023.29,2023-09-12,Paid,INV308693,Net 90
ORD00000374,C00021,2022-10-23,HF-POTATO-SMILES-500G,4145.24,139.93,580043.43,2022-10-29,Partial,INV295759,Net 90
ORD00000375,C00021,2023-05-21,HF-ALOO-TIKKI-1KG,3305.11,146.15,483041.83,2023-05-25,Paid,INV305735,Net 90
ORD00000376,C00021,2022-08-05,HF-FF-WEDGES-2.5KG,941.49,158.91,149612.18,2022-08-17,Pending,INV848719,Net 90
ORD00000377,C00022,2024-05-09,HF-PATTY-BURGER-1KG,3143.68,126.16,396606.67,2024-05-20,Paid,INV815442,Net 30
ORD00000378,C00022,2024-05-29,HF-POTATO-CHEESE-BALLS-500G,818.66,134.98,110502.73,2024-06-06,Paid,INV573134,Net 30
ORD00000379,C00022,2022-08-31,HF-ALOO-TIKKI-1KG,4250.37,123.82,526280.81,2022-09-15,Paid,INV728726,Net 30
ORD00000380,C00022,2022-03-28,HF-PATTY-ALOO-1KG,2571.66,130.74,336218.83,2022-04-05,Paid,INV984964,Net 30
ORD00000381,C00022,2023-04-20,HF-FF-SHOESTRING-2.5KG,1640.99,166.2,272732.54,2023-04-23,Paid,INV889103,Net 30
ORD00000382,C00022,2022-08-07,HF-PATTY-CUTLET-1KG,4327.72,154.82,670017.61,2022-08-19,Paid,INV456731,Net 30
ORD00000383,C00023,2022-02-21,HF-PATTY-CUTLET-1KG,4384.6,124.27,544874.24,2022-03-02,Paid,INV570566,Net 90
ORD00000384,C00023,2023-07-11,HF-POTATO-SMILES-500G,1496.84,115.8,173334.07,2023-07-23,Delayed,INV151677,Net 90
ORD00000385,C00023,2023-02-28,HF-PATTY-BURGER-1KG,4002.48,112.44,450038.85,2023-03-13,Paid,INV856731,Net 90
ORD00000386,C00023,2024-02-11,HF-POTATO-SMILES-500G,4126.0,115.15,475108.9,2024-02-20,Paid,INV136195,Net 90
ORD00000387,C00023,2022-06-07,HF-FF-SHOESTRING-2.5KG,1780.06,117.42,209014.65,2022-06-17,Paid,INV912042,Net 90
ORD00000388,C00023,2024-04-13,HF-FF-SHOESTRING-2.5KG,3146.0,115.0,361790.0,2024-04-27,Pending,INV921742,Net 90
ORD00000389,C00023,2024-06-24,HF-PATTY-BURGER-1KG,928.94,95.03,88277.17,2024-06-29,Partial,INV142474,Net 90
ORD00000390,C00023,2022-12-09,HF-POTATO-CHEESE-BALLS-500G,4165.94,107.25,446797.06,2022-12-23,Paid,INV315764,Net 90
